work_A,work_B,jaccardSimilarity
7875,2188,0.1161140871579557
7875,24043,0.16275346851654215
7875,24288,0.17992017193736567
7875,27822,0.14692230070635723
7875,31199,0.17710885544277213
7875,33863,0.16568047337278108
7875,33864,0.16431394692264256
7875,34521,0.18299845440494591
7875,38402,0.167948101874099
7875,40117,0.15110178384050368
7875,45579,0.14751838235294118
7875,312161,0.13742690058479531
7875,47804,0.11734544389100499
7875,6383,0.18140426551641506
7875,6496,0.1953144894321365
7875,6498,0.1497005988023952
7875,6499,0.14247720364741642
7875,6503,0.16877637130801687
7875,6504,0.17492163009404388
7875,6505,0.1923907177549919
7875,6518,0.1644956073916995
7875,6525,0.17436770428015563
7875,6549,0.16634839804795248
7875,6649,0.2003000750187547
7875,77182,0.1636485580147552
7875,7939,0.15617977528089888
7875,20977,0.16043030869971936
7875,24212,0.13119216113228088
7875,24213,0.12214551248008497
7875,24214,0.16349670811997075
7875,6651,0.1733238231098431
7875,74008,0.12557286892758937
7875,8889,0.1410752688172043
7875,8895,0.15405674464907915
7875,8915,0.1781090623774029
7875,8916,0.18163830629204591
7875,8917,0.1506631299734748
7875,8919,0.15336463223787167
7875,8921,0.16575449569976544
7875,8922,0.18994826311899482
7875,8923,0.18039664378337147
7875,8925,0.18266978922716628
7875,8926,0.18152967311964455
7875,8927,0.17228103946102022
7875,30165,0.11448918104628869
7875,64417,0.10876583064315867
7875,64482,0.11227830832196453
7875,64718,0.09814856123131831
7875,64869,0.09220082096621408
7875,65089,0.09339095604511437
7875,65212,0.09616613418530351
7875,65346,0.12142857142857143
7875,65648,0.11981428785382657
7875,66437,0.10143073165057578
7875,66673,0.10368135184067592
7875,66904,0.11358024691358025
7875,66952,0.11770817871456138
7875,2187,0.12397891963109355
7875,2313,0.12523445390275573
7875,2314,0.12124414917711007
7875,46580,0.14487300094073377
9260,24249,0.0787518573551263
9260,3498,0.07898392538202025
9260,39792,0.04648074369189907
9260,45600,0.09059602649006622
9260,5607,0.06680127881541309
9260,6079,0.10033343437405275
9260,17622,0.0866599292572006
9260,2499,0.10427586206896551
9260,41051,0.0639788293897883
9260,41818,0.07172314864622557
9260,41907,0.07870737509912767
9260,42311,0.10368389780154486
9260,42338,0.06538756715272448
9260,46135,0.12786697247706422
9260,47818,0.06343984962406016
9260,49908,0.05736191963651853
9260,55321,0.05784546597736482
9260,60437,0.052967693463561234
9260,61266,0.07244239631336405
9260,64449,0.06892697466467958
9260,64466,0.07308970099667775
9260,64513,0.06277533039647577
9260,64522,0.08867667121418826
9260,64525,0.08762269571462772
9260,75802,0.05571578395385422
9260,79173,0.055349182763744426
9260,22492,0.0382425507686468
9260,22659,0.09602649006622517
9260,22761,0.07996051332675222
9260,24746,0.03998829610845606
9260,28280,0.03930088837388953
9260,38638,0.03830550051891688
9260,16304,0.10243492863140219
9260,21593,0.12643678160919541
9260,21989,0.10233629483382692
9260,22367,0.09317963496637849
9260,23532,0.13233665559246954
9260,25791,0.10979498861047836
9260,30570,0.04073033707865169
9260,30655,0.1090407177363699
9260,30753,0.08428246013667426
9260,38395,0.10178668110449378
9260,69327,0.06397941680960549
9260,30821,0.11026615969581749
9260,36076,0.08373786407766991
9260,38295,0.10060120240480962
9260,38754,0.10884353741496598
9260,38755,0.10170807453416149
9260,41197,0.09232769830949285
9260,46873,0.0798454603992273
9260,49543,0.06066252587991718
9260,55925,0.05295622085151196
9260,56182,0.05948664585501214
9260,6342,0.055446836268754074
9260,6343,0.05405831363278172
9260,10055,0.03620747726507242
9260,6820,0.08333333333333333
9260,6822,0.12275179856115108
9260,6831,0.14757969303423848
9260,6889,0.04160143144710356
9260,9108,0.11829593001141119
9260,9110,0.11627906976744186
9260,9157,0.11528150134048257
9260,9158,0.13955928646379853
9260,9159,0.15917602996254682
9260,9160,0.12214682294879704
9260,9186,0.10474537037037036
9260,9187,0.10106554730384243
9260,9325,0.1110277569392348
9260,9326,0.12833453496755587
9260,9369,0.0979551451187335
9260,9375,0.14447592067988668
9260,9950,0.07866184448462929
9260,31218,0.09833904561033482
9260,33328,0.12222222222222222
9260,33329,0.1319402985074627
9260,35264,0.05798099435339485
9260,38126,0.04223241876580204
9260,43335,0.11945748565466875
9260,44174,0.05694553036226219
9260,45123,0.048641949808943506
9260,45635,0.12918254976704785
9260,46157,0.11384876805437553
9260,46987,0.0662992651970608
9260,2188,0.06190476190476191
9260,24043,0.13920922570016475
9260,24288,0.1289366432011856
9260,27822,0.08263181214000886
9260,31199,0.12785588752196836
9260,33863,0.11798179059180576
9260,33864,0.10822510822510822
9260,34521,0.12425816023738873
9260,38402,0.09391819160387513
9260,40117,0.1393643031784841
9260,45579,0.08841068187710656
9260,312161,0.08678184009642427
9260,47804,0.06418445240691696
9260,6383,0.10416666666666667
9260,6496,0.10581560283687944
9260,6498,0.08405270331667423
9260,6499,0.07854485324514263
9260,6503,0.11878727634194831
9260,6504,0.11144578313253012
9260,6505,0.10896847260483625
9260,6518,0.11281489594742607
9260,6525,0.0995092693565976
9260,6549,0.0886984715145901
9260,6649,0.13771888310459063
9260,77182,0.09594829729057917
9260,7939,0.14623069936421434
9260,20977,0.13315400134498992
9260,24212,0.12554872695346794
9260,24213,0.11515664690939881
9260,24214,0.11188811188811189
9260,6651,0.11938958707360861
9260,74008,0.0754679009861139
9260,8889,0.08075724898154804
9260,8895,0.0915032679738562
9260,8915,0.12429954151808456
9260,8916,0.11280487804878049
9260,8917,0.10369774919614148
9260,8919,0.09348612786489746
9260,8921,0.09630292188431723
9260,8922,0.12482598607888631
9260,8923,0.1280667320902846
9260,8925,0.12771327612317013
9260,8926,0.11419870574800152
9260,8927,0.10732274312282061
9260,30165,0.06036972848064703
9260,64417,0.058287795992714025
9260,64482,0.059475806451612906
9260,64718,0.050615277455305314
9260,64869,0.04721827522133566
9260,65089,0.04827057793345009
9260,65212,0.04823399558498896
9260,65346,0.06561278259391468
9260,65648,0.06657088122605365
9260,66437,0.05203784570596798
9260,66673,0.0556398583712696
9260,66904,0.06573705179282868
9260,66952,0.06264794066593025
9260,2187,0.06089699629680428
9260,2313,0.06396232148283197
9260,2314,0.06232975484697965
9260,46580,0.09081167961425127
24249,3498,0.23531767218366256
24249,39792,0.021286031042128603
24249,45600,0.2004538577912254
24249,5607,0.20042543134010873
24249,6079,0.20206584893479665
24249,17622,0.21052631578947367
24249,2499,0.2076899320568252
24249,41051,0.21595708252482593
24249,41818,0.2208650130873738
24249,41907,0.226195205932989
24249,42311,0.20412404092071612
24249,42338,0.20941996402877697
24249,46135,0.13209393346379647
24249,47818,0.2076739155186155
24249,49908,0.20507060333761232
24249,55321,0.2016248153618907
24249,60437,0.1955607705094358
24249,61266,0.21589905362776024
24249,64449,0.19884581608330196
24249,64466,0.2097462949007787
24249,64513,0.20641259698767686
24249,64522,0.2292529638623054
24249,64525,0.20302158273381296
24249,75802,0.19836462749848577
24249,79173,0.2000194476857254
24249,22492,0.15295680024998046
24249,22659,0.07326236693800876
24249,22761,0.10060472787245739
24249,24746,0.1511128775834658
24249,28280,0.1520107450422691
24249,38638,0.1439265318722025
24249,16304,0.16254735702688075
24249,21593,0.11667684789248625
24249,21989,0.18557724115117433
24249,22367,0.18479685452162517
24249,23532,0.1451171875
24249,25791,0.15622111295988167
24249,30570,0.01514139389890893
24249,30655,0.10286643626753406
24249,30753,0.03989535644211903
24249,38395,0.13079598145285934
24249,69327,0.19354454502143878
24249,30821,0.08937048503611972
24249,36076,0.16322997009286952
24249,38295,0.15077138849929875
24249,38754,0.10955111726319952
24249,38755,0.07757201646090535
24249,41197,0.18000986355416734
24249,46873,0.13087354146956795
24249,49543,0.15293359123146358
24249,55925,0.16286820038701355
24249,56182,0.1530955976303868
24249,6342,0.15553060078607525
24249,6343,0.15425181278839814
24249,10055,0.14095669402773847
24249,6820,0.02633889376646181
24249,6822,0.1565934065934066
24249,6831,0.1278136621648072
24249,6889,0.13578965576889812
24249,9108,0.17755706569088692
24249,9110,0.13996948893974065
24249,9157,0.18507462686567164
24249,9158,0.14531548757170173
24249,9159,0.12554541848472828
24249,9160,0.11447212336892053
24249,9186,0.19592795614722006
24249,9187,0.17700700211691908
24249,9325,0.17443270396674174
24249,9326,0.09991826726604004
24249,9369,0.1780121971320257
24249,9375,0.13978914486528699
24249,9950,0.14985232395460904
24249,31218,0.20768416275903798
24249,33328,0.10944076969332532
24249,33329,0.1272440323535214
24249,35264,0.20280305407384164
24249,38126,0.17368090452261306
24249,43335,0.1353512278697887
24249,44174,0.20555836280949974
24249,45123,0.18890401633764464
24249,45635,0.18213309024612578
24249,46157,0.1773308957952468
24249,46987,0.20360976760646454
24249,2188,0.20518867924528303
24249,24043,0.10050782903089293
24249,24288,0.1871001210444406
24249,27822,0.22072640583368391
24249,31199,0.18680297397769516
24249,33863,0.1704152249134948
24249,33864,0.17301378857518057
24249,34521,0.183923941227312
24249,38402,0.22730811147438892
24249,40117,0.08916266443934015
24249,45579,0.18878837312768798
24249,312161,0.14801126363956355
24249,47804,0.19063059033989266
24249,6383,0.18722006569125113
24249,6496,0.18307267709291627
24249,6498,0.20223932820153953
24249,6499,0.19476398254660848
24249,6503,0.14423076923076922
24249,6504,0.1727005023384722
24249,6505,0.1877094972067039
24249,6518,0.17027441622635078
24249,6525,0.19243620899149452
24249,6549,0.18649025069637884
24249,6649,0.15865921787709497
24249,77182,0.19180066637693757
24249,7939,0.07695569217723129
24249,20977,0.1189507930052867
24249,24212,0.08533730580974676
24249,24213,0.08884648006785412
24249,24214,0.15922257521958513
24249,6651,0.18113772455089822
24249,74008,0.19483568075117372
24249,8889,0.19124588756973251
24249,8895,0.20273241206030151
24249,8915,0.1604391371340524
24249,8916,0.14155424662739882
24249,8917,0.0805578684429642
24249,8919,0.19008792965627497
24249,8921,0.1965197956577267
24249,8922,0.16108630952380953
24249,8923,0.1629277566539924
24249,8925,0.15694895813419996
24249,8926,0.18791828108488903
24249,8927,0.18263950398582818
24249,30165,0.20818447547905164
24249,64417,0.20898239935261986
24249,64482,0.20641260930584043
24249,64718,0.1961331102435397
24249,64869,0.18943630714602752
24249,65089,0.19416956405456004
24249,65212,0.20095607468206006
24249,65346,0.2125255439355692
24249,65648,0.2115162704823448
24249,66437,0.19691452663855882
24249,66673,0.20217391304347826
24249,66904,0.20333803479078513
24249,66952,0.20497887404362225
24249,2187,0.18906957595718402
24249,2313,0.19516235917826374
24249,2314,0.19283023176161662
24249,46580,0.18664460821176115
3498,39792,0.027122153209109733
3498,45600,0.23436569386539607
3498,5607,0.22872837774661056
3498,6079,0.21221065713841852
3498,17622,0.19016853932584268
3498,2499,0.20252978379173409
3498,41051,0.19574190745166195
3498,41818,0.20862110026196715
3498,41907,0.20612219294944173
3498,42311,0.2000608550129317
3498,42338,0.2034650785056849
3498,46135,0.1457361448031349
3498,47818,0.19724770642201836
3498,49908,0.1836609962310278
3498,55321,0.18148893360160967
3498,60437,0.17096323871568173
3498,61266,0.19638366662675127
3498,64449,0.17179002128162688
3498,64466,0.1959046820740031
3498,64513,0.1910626702997275
3498,64522,0.2268619934282585
3498,64525,0.17991065385136049
3498,75802,0.18434563595853917
3498,79173,0.1945803537824614
3498,22492,0.1256423624041111
3498,22659,0.055491551459293395
3498,22761,0.08033288043478261
3498,24746,0.12376912589001667
3498,28280,0.12529194605590296
3498,38638,0.1171794494332401
3498,16304,0.13373353343338334
3498,21593,0.09631993991738641
3498,21989,0.16925707180603047
3498,22367,0.1574370709382151
3498,23532,0.12685755708590069
3498,25791,0.12993674132330313
3498,30570,0.013195876288659794
3498,30655,0.08381773860866304
3498,30753,0.03850050658561297
3498,38395,0.10501957992168032
3498,69327,0.16257703081232494
3498,30821,0.061228334589299174
3498,36076,0.1176046176046176
3498,38295,0.1095253367543297
3498,38754,0.07437421213758329
3498,38755,0.054895302773061684
3498,41197,0.13825929283771532
3498,46873,0.09499563572883328
3498,49543,0.10997014925373134
3498,55925,0.12078651685393259
3498,56182,0.11506344214293461
3498,6342,0.11058946270213876
3498,6343,0.11019114790963917
3498,10055,0.12446264073694985
3498,6820,0.02925531914893617
3498,6822,0.16751269035532995
3498,6831,0.13656633221850614
3498,6889,0.11564231946397552
3498,9108,0.16263484798953906
3498,9110,0.12307146657208724
3498,9157,0.16856208132107806
3498,9158,0.15468607825295724
3498,9159,0.12144318393156035
3498,9160,0.09104151493080845
3498,9186,0.19126416219439477
3498,9187,0.16250191629618274
3498,9325,0.14950861930078943
3498,9326,0.08039917153078516
3498,9369,0.15700185070943862
3498,9375,0.1307285010041994
3498,9950,0.11926075656944846
3498,31218,0.20820052158794553
3498,33328,0.09094276717910724
3498,33329,0.11624057384587089
3498,35264,0.1820719912254462
3498,38126,0.16275359015272395
3498,43335,0.11722065063649222
3498,44174,0.19773790951638065
3498,45123,0.18669758966288413
3498,45635,0.1779193937306235
3498,46157,0.16094310609943618
3498,46987,0.19259008245792386
3498,2188,0.1831376734258271
3498,24043,0.10128840436075322
3498,24288,0.20253164556962025
3498,27822,0.20286776420605418
3498,31199,0.16126809097174363
3498,33863,0.16970593067192377
3498,33864,0.18424376381433533
3498,34521,0.20629604822505024
3498,38402,0.20069960647135987
3498,40117,0.09149686520376175
3498,45579,0.1624774336897653
3498,312161,0.10242025965699632
3498,47804,0.18923592348427537
3498,6383,0.21642993117586762
3498,6496,0.2076911566661679
3498,6498,0.1997049356223176
3498,6499,0.19920827480526115
3498,6503,0.12721530092998773
3498,6504,0.15235322658903444
3498,6505,0.19478927203065133
3498,6518,0.16224046354418156
3498,6525,0.19013778100072518
3498,6549,0.2035806320358063
3498,6649,0.1744642857142857
3498,77182,0.2055063913470993
3498,7939,0.0751730959446093
3498,20977,0.1061178247734139
3498,24212,0.07551261829652997
3498,24213,0.07331378299120235
3498,24214,0.14131569787678386
3498,6651,0.16352530541012217
3498,74008,0.1962041226747109
3498,8889,0.19108367626886144
3498,8895,0.1818315882613184
3498,8915,0.1501712637461691
3498,8916,0.1348314606741573
3498,8917,0.07605743112145906
3498,8919,0.17756303789823344
3498,8921,0.18795399515738498
3498,8922,0.165547703180212
3498,8923,0.15716073663507957
3498,8925,0.15566378066378067
3498,8926,0.17549668874172186
3498,8927,0.16253306878306878
3498,30165,0.1953700820097581
3498,64417,0.20244259892525648
3498,64482,0.19829557264601955
3498,64718,0.16903898859517283
3498,64869,0.17105151128139634
3498,65089,0.17051161998808206
3498,65212,0.17318915207689667
3498,65346,0.18888762381874075
3498,65648,0.1893491124260355
3498,66437,0.17272229322621874
3498,66673,0.17800357512465895
3498,66904,0.17373961218836564
3498,66952,0.17837078651685392
3498,2187,0.2111472742066721
3498,2313,0.17099748533109807
3498,2314,0.16098871574422355
3498,46580,0.16094058011827655
39792,45600,0.03673120728929385
39792,5607,0.016819837003641407
39792,6079,0.026024723487312947
39792,17622,0.022727272727272728
39792,2499,0.022022602144306
39792,41051,0.015328117515567619
39792,41818,0.01569423929098966
39792,41907,0.018043879434078328
39792,42311,0.025324469768914212
39792,42338,0.014276749294006902
39792,46135,0.04120111731843575
39792,47818,0.014788619193055779
39792,49908,0.012785122766235653
39792,55321,0.012992575671045116
39792,60437,0.01160418260647794
39792,61266,0.01616891763363135
39792,64449,0.015046296296296295
39792,64466,0.016181229773462782
39792,64513,0.014705882352941176
39792,64522,0.02059171597633136
39792,64525,0.020065211938801102
39792,75802,0.012561806761993853
39792,79173,0.01245596376446905
39792,22492,0.0077034183919114105
39792,22659,0.03288672350791717
39792,22761,0.02026221692491061
39792,24746,0.008114794656110836
39792,28280,0.008331699666732013
39792,38638,0.007559808612440192
39792,16304,0.026743075453677174
39792,21593,0.04661389621811785
39792,21989,0.024964336661911554
39792,22367,0.0247645622602023
39792,23532,0.0411413404114134
39792,25791,0.02833158447009444
39792,30570,0.04743083003952569
39792,30655,0.033820840950639856
39792,30753,0.043859649122807015
39792,38395,0.027686222808174028
39792,69327,0.013987252124645893
39792,30821,0.029288702928870293
39792,36076,0.01775147928994083
39792,38295,0.024830699774266364
39792,38754,0.02890625
39792,38755,0.03512623490669594
39792,41197,0.019801980198019802
39792,46873,0.014094432699083862
39792,49543,0.011536787113626469
39792,55925,0.009908654590493884
39792,56182,0.009136510211393766
39792,6342,0.008748317631224764
39792,6343,0.00860529306705634
39792,10055,0.007151370679380214
39792,6820,0.06111111111111111
39792,6822,0.03375959079283888
39792,6831,0.038924274593064405
39792,6889,0.008098551385878864
39792,9108,0.025811823480432972
39792,9110,0.026829268292682926
39792,9157,0.02185596560372626
39792,9158,0.03351614868982328
39792,9159,0.032909498878085267
39792,9160,0.025974025974025976
39792,9186,0.021705900336288598
39792,9187,0.02265597769257581
39792,9325,0.022203947368421052
39792,9326,0.037142857142857144
39792,9369,0.022214260121820137
39792,9375,0.03415941058271936
39792,9950,0.015711947626841243
39792,31218,0.021877596233730267
39792,33328,0.03762541806020067
39792,33329,0.0364963503649635
39792,35264,0.012078651685393259
39792,38126,0.009379441023211747
39792,43335,0.030864197530864196
39792,44174,0.01246519029306458
39792,45123,0.010335108048856874
39792,45635,0.03058823529411765
39792,46157,0.03173076923076923
39792,46987,0.015117677375021473
39792,2188,0.012743864065449969
39792,24043,0.07083825265643448
39792,24288,0.033360128617363344
39792,27822,0.02177438035672921
39792,31199,0.038232373386295926
39792,33863,0.029154518950437316
39792,33864,0.025899280575539568
39792,34521,0.03315810756166599
39792,38402,0.024550385383956607
39792,40117,0.05131128848346636
39792,45579,0.019446726924130374
39792,312161,0.02294630564479119
39792,47804,0.014689445952418969
39792,6383,0.02150237363864842
39792,6496,0.020578586340590517
39792,6498,0.019700925706147638
39792,6499,0.017378245011800044
39792,6503,0.028985507246376812
39792,6504,0.0244104261481175
39792,6505,0.021421616358325218
39792,6518,0.0288
39792,6525,0.01978211009174312
39792,6549,0.018808777429467086
39792,6649,0.033780160857908845
39792,77182,0.018911917098445596
39792,7939,0.049399198931909215
39792,20977,0.045847750865051905
39792,24212,0.05774278215223097
39792,24213,0.05919395465994962
39792,24214,0.030777537796976243
39792,6651,0.03806584362139918
39792,74008,0.01713330547430004
39792,8889,0.022042057258677476
39792,8895,0.022796352583586626
39792,8915,0.03963963963963964
39792,8916,0.03564954682779456
39792,8917,0.04789719626168224
39792,8919,0.024390243902439025
39792,8921,0.0236648544931244
39792,8922,0.03397027600849257
39792,8923,0.036973833902161544
39792,8925,0.036556603773584904
39792,8926,0.028104026845637585
39792,8927,0.03027681660899654
39792,30165,0.013132654566917515
39792,64417,0.012962962962962963
39792,64482,0.013103651354534746
39792,64718,0.011442727379969328
39792,64869,0.009535425213438297
39792,65089,0.009987792697813783
39792,65212,0.010529853254172734
39792,65346,0.014891380518570427
39792,65648,0.014717906786590351
39792,66437,0.010602884971027
39792,66673,0.01078582434514638
39792,66904,0.013988399863527807
39792,66952,0.01278524033015051
39792,2187,0.013260748185371301
39792,2313,0.012251861042183622
39792,2314,0.011339359079704191
39792,46580,0.01927437641723356
45600,5607,0.19560410976719989
45600,6079,0.1994449583718779
45600,17622,0.1933277731442869
45600,2499,0.20768011273559978
45600,41051,0.18696397941680962
45600,41818,0.20168753402286335
45600,41907,0.20815731973780044
45600,42311,0.20293040293040293
45600,42338,0.18859223300970873
45600,46135,0.15504433261442607
45600,47818,0.18393909626719057
45600,49908,0.1719194447604961
45600,55321,0.17228969860548807
45600,60437,0.16354995350759377
45600,61266,0.20113589139770052
45600,64449,0.17878704720087815
45600,64466,0.19068553372716032
45600,64513,0.18266863613983259
45600,64522,0.21170313986679354
45600,64525,0.18071519795657726
45600,75802,0.1763563801100205
45600,79173,0.1749638504441231
45600,22492,0.11900705767826722
45600,22659,0.0715751667521806
45600,22761,0.09278127032300022
45600,24746,0.12072968490878938
45600,28280,0.12195121951219512
45600,38638,0.11425584948138619
45600,16304,0.15541965415436523
45600,21593,0.11635375494071146
45600,21989,0.17860535816074483
45600,22367,0.16921641791044775
45600,23532,0.1457309941520468
45600,25791,0.1450530417839359
45600,30570,0.016115351993214587
45600,30655,0.10724925521350546
45600,30753,0.04532967032967033
45600,38395,0.1252302025782689
45600,69327,0.16836537221003742
45600,30821,0.08941651932306138
45600,36076,0.14466417245679672
45600,38295,0.1442877580216636
45600,38754,0.10461245839277224
45600,38755,0.07688429543735821
45600,41197,0.16022408963585436
45600,46873,0.1193868349864743
45600,49543,0.12734982332155478
45600,55925,0.1305944457195318
45600,56182,0.12914199319642183
45600,6342,0.12934479835291268
45600,6343,0.12657928917227534
45600,10055,0.1190757419164329
45600,6820,0.03399275564224018
45600,6822,0.16786727788692427
45600,6831,0.15201729106628242
45600,6889,0.11409211610658365
45600,9108,0.18321078431372548
45600,9110,0.1357045763479837
45600,9157,0.18819684736639755
45600,9158,0.15970459266097392
45600,9159,0.14209505334626577
45600,9160,0.11000237586124971
45600,9186,0.2056750406651003
45600,9187,0.16912450998693299
45600,9325,0.16954947707160098
45600,9326,0.10477619404851213
45600,9369,0.16290443942814145
45600,9375,0.1412177985948478
45600,9950,0.13279323705530116
45600,31218,0.211425612702796
45600,33328,0.11381915671459908
45600,33329,0.13585266682611816
45600,35264,0.169905607995558
45600,38126,0.14558413894805833
45600,43335,0.13924339106654512
45600,44174,0.17905151091515217
45600,45123,0.164249910490512
45600,45635,0.19355536332179932
45600,46157,0.1789405684754522
45600,46987,0.1840553704178416
45600,2188,0.1760597302504817
45600,24043,0.11415044713308785
45600,24288,0.19675456389452334
45600,27822,0.19721577726218098
45600,31199,0.18392311052861512
45600,33863,0.17694805194805194
45600,33864,0.1827401454267126
45600,34521,0.2032719836400818
45600,38402,0.21134652425144457
45600,40117,0.10818561001042754
45600,45579,0.17929419635390534
45600,312161,0.13312945973496432
45600,47804,0.179537149817296
45600,6383,0.22064989517819705
45600,6496,0.21595821325648415
45600,6498,0.19758127846709597
45600,6499,0.19801098411755974
45600,6503,0.14030384271671134
45600,6504,0.16683417085427135
45600,6505,0.20640834575260805
45600,6518,0.182328190743338
45600,6525,0.2084942084942085
45600,6549,0.21057692307692308
45600,6649,0.17632579995524725
45600,77182,0.20231788079470198
45600,7939,0.09238120520307937
45600,20977,0.1260545905707196
45600,24212,0.09507415254237288
45600,24213,0.08962633916906193
45600,24214,0.15731330092797172
45600,6651,0.17516483516483516
45600,74008,0.1799337843673528
45600,8889,0.1814826700898588
45600,8895,0.18435951875442322
45600,8915,0.15762983299016242
45600,8916,0.14717925386715194
45600,8917,0.08581706063720453
45600,8919,0.18036072144288579
45600,8921,0.18318535966660626
45600,8922,0.1765886287625418
45600,8923,0.16297968397291196
45600,8925,0.16727856815052777
45600,8926,0.18321392016376664
45600,8927,0.17534472113603622
45600,30165,0.18093362678095679
45600,64417,0.18305157747388823
45600,64482,0.17789570835256113
45600,64718,0.1601364522417154
45600,64869,0.15311137902253547
45600,65089,0.1541318477251625
45600,65212,0.16082338565654666
45600,65346,0.18068858400207094
45600,65648,0.18420072040740282
45600,66437,0.16283292978208233
45600,66673,0.16847485916962238
45600,66904,0.1696518668012109
45600,66952,0.1745895613820142
45600,2187,0.181828329054582
45600,2313,0.16680478276311117
45600,2314,0.1669948314053655
45600,46580,0.17412682265174637
5607,6079,0.20598420833910513
5607,17622,0.17491542413231426
5607,2499,0.19397685428721725
5607,41051,0.19504364402528343
5607,41818,0.2027203482045702
5607,41907,0.20166819012797074
5607,42311,0.18079247817327065
5607,42338,0.20097941235258845
5607,46135,0.11651870640456563
5607,47818,0.18744995996797437
5607,49908,0.1832010582010582
5607,55321,0.18639774859287053
5607,60437,0.18351764086361244
5607,61266,0.19530392802282204
5607,64449,0.17543478260869566
5607,64466,0.18951392681594756
5607,64513,0.1871362632952037
5607,64522,0.20704845814977973
5607,64525,0.17347810174454067
5607,75802,0.1875
5607,79173,0.19446640316205532
5607,22492,0.14268388385531855
5607,22659,0.05697770437654831
5607,22761,0.07742509641056067
5607,24746,0.13935138265527724
5607,28280,0.14048099078341014
5607,38638,0.13710931975675295
5607,16304,0.12012798138452589
5607,21593,0.08741935483870968
5607,21989,0.15440471297438005
5607,22367,0.145748987854251
5607,23532,0.11109377437977844
5607,25791,0.11785714285714285
5607,30570,0.01059763724808895
5607,30655,0.07842504437631112
5607,30753,0.03219178082191781
5607,38395,0.09349530985698908
5607,69327,0.1667528705906693
5607,30821,0.06484196806777452
5607,36076,0.12883435582822086
5607,38295,0.1150392017106201
5607,38754,0.07986165697217419
5607,38755,0.053357119688614986
5607,41197,0.14401952807160293
5607,46873,0.10557377049180328
5607,49543,0.12472430524922805
5607,55925,0.13614979299962363
5607,56182,0.1346114830594441
5607,6342,0.12949921752738655
5607,6343,0.1276840490797546
5607,10055,0.13868326236488698
5607,6820,0.022750775594622543
5607,6822,0.15073697006533962
5607,6831,0.12266112266112267
5607,6889,0.1274778657055551
5607,9108,0.15787953199479995
5607,9110,0.11271720744271875
5607,9157,0.16366657435613405
5607,9158,0.13533834586466165
5607,9159,0.10963508322663253
5607,9160,0.09063587472318886
5607,9186,0.18523454157782515
5607,9187,0.1556584502247038
5607,9325,0.15042221268069272
5607,9326,0.07948634590377113
5607,9369,0.1570759911894273
5607,9375,0.11888994008199306
5607,9950,0.12358821238478515
5607,31218,0.19159360495100566
5607,33328,0.08757604867114954
5607,33329,0.10473775946759627
5607,35264,0.1917795422699673
5607,38126,0.1747734686480609
5607,43335,0.1121034801355097
5607,44174,0.19729435264209189
5607,45123,0.1878022149430666
5607,45635,0.15898203592814372
5607,46157,0.14485425342058297
5607,46987,0.18877709781143034
5607,2188,0.18409876543209877
5607,24043,0.08390669575432119
5607,24288,0.16726541169708292
5607,27822,0.18946991404011462
5607,31199,0.14811476641129637
5607,33863,0.15091091665471237
5607,33864,0.16157567380787838
5607,34521,0.17509784026670533
5607,38402,0.191164972634871
5607,40117,0.07846076961519241
5607,45579,0.16200977321137702
5607,312161,0.1117302471781683
5607,47804,0.18713858424725824
5607,6383,0.19657009224373131
5607,6496,0.18390501319261213
5607,6498,0.19066618304920807
5607,6499,0.19461529534640826
5607,6503,0.11539047039123154
5607,6504,0.14489446662863661
5607,6505,0.17681277056277056
5607,6518,0.15742983330958826
5607,6525,0.18730448383733056
5607,6549,0.1904298064044807
5607,6649,0.1449563753252717
5607,77182,0.18814981836402356
5607,7939,0.06288780815025993
5607,20977,0.09756493506493506
5607,24212,0.06445672191528545
5607,24213,0.06390414378432352
5607,24214,0.12823226977166188
5607,6651,0.13697807149294083
5607,74008,0.17899977370445802
5607,8889,0.17130987292277614
5607,8895,0.1606143433554601
5607,8915,0.12967271599193422
5607,8916,0.11561492399815754
5607,8917,0.0643670572701766
5607,8919,0.1604213895186025
5607,8921,0.16535747570230327
5607,8922,0.13774271844660194
5607,8923,0.13113496932515337
5607,8925,0.1335090711738254
5607,8926,0.15151079136690648
5607,8927,0.14752675730402082
5607,30165,0.19680030840400925
5607,64417,0.2012367009184323
5607,64482,0.19686176357335386
5607,64718,0.1869590790689858
5607,64869,0.18144446235692407
5607,65089,0.18484676962885097
5607,65212,0.1856643072166626
5607,65346,0.19345676414895854
5607,65648,0.19384646628757107
5607,66437,0.1893598615916955
5607,66673,0.19207885622946452
5607,66904,0.1830811979005866
5607,66952,0.19040419312569298
5607,2187,0.19953183520599252
5607,2313,0.1861926740646175
5607,2314,0.17766599597585514
5607,46580,0.1656472986748216
6079,17622,0.1913867047891351
6079,2499,0.19853217914941665
6079,41051,0.1753960143076137
6079,41818,0.18880022798518095
6079,41907,0.20126173257424218
6079,42311,0.18978673449422814
6079,42338,0.1813912160446814
6079,46135,0.15546666666666667
6079,47818,0.1761305241521069
6079,49908,0.16710275927687918
6079,55321,0.17098750883808625
6079,60437,0.15959965561773568
6079,61266,0.18763604701784936
6079,64449,0.17551494052799535
6079,64466,0.1824226655102631
6079,64513,0.1683104905853721
6079,64522,0.20498568300488462
